Timestamp,Object,Confidence Score,Frame Read Time,Inference Time,Postprocess Time
2023-12-12 17:44:36,person,0.156,0.020038,0.08979,0.021554
2023-12-12 17:44:36,truck,0.156,0.020038,0.08979,0.021554
2023-12-12 17:44:37,motorcycle,0.523,0.053952,0.108062,0.012809
2023-12-12 17:44:37,truck,0.477,0.053952,0.108062,0.012809
2023-12-12 17:44:37,truck,0.23,0.053952,0.108062,0.012809
2023-12-12 17:44:37,person,0.211,0.053952,0.108062,0.012809
2023-12-12 17:44:37,person,0.184,0.053952,0.108062,0.012809
2023-12-12 17:44:37,person,0.156,0.053952,0.108062,0.012809
2023-12-12 17:44:37,person,0.156,0.053952,0.108062,0.012809
2023-12-12 17:44:37,motorcycle,0.594,0.026047,0.087638,0.011677
2023-12-12 17:44:37,truck,0.477,0.026047,0.087638,0.011677
2023-12-12 17:44:37,motorcycle,0.406,0.026047,0.087638,0.011677
2023-12-12 17:44:37,person,0.211,0.026047,0.087638,0.011677
2023-12-12 17:44:37,truck,0.156,0.026047,0.087638,0.011677
2023-12-12 17:44:37,motorcycle,0.57,0.013106,0.112053,0.006604
2023-12-12 17:44:37,truck,0.5,0.013106,0.112053,0.006604
2023-12-12 17:44:37,motorcycle,0.246,0.013106,0.112053,0.006604
2023-12-12 17:44:37,truck,0.156,0.013106,0.112053,0.006604
2023-12-12 17:44:37,person,0.156,0.013106,0.112053,0.006604
2023-12-12 17:44:37,motorcycle,0.594,0.030587,0.07778,0.019894
2023-12-12 17:44:37,truck,0.477,0.030587,0.07778,0.019894
2023-12-12 17:44:37,motorcycle,0.406,0.030587,0.07778,0.019894
2023-12-12 17:44:37,person,0.168,0.030587,0.07778,0.019894
2023-12-12 17:44:37,person,0.168,0.030587,0.07778,0.019894
2023-12-12 17:44:37,truck,0.168,0.030587,0.07778,0.019894
2023-12-12 17:44:37,motorcycle,0.594,0.020793,0.093063,0.014308
2023-12-12 17:44:37,motorcycle,0.523,0.020793,0.093063,0.014308
2023-12-12 17:44:37,truck,0.5,0.020793,0.093063,0.014308
2023-12-12 17:44:37,truck,0.262,0.020793,0.093063,0.014308
2023-12-12 17:44:37,person,0.184,0.020793,0.093063,0.014308
2023-12-12 17:44:37,motorcycle,0.57,0.020171,0.105028,0.01247
2023-12-12 17:44:37,motorcycle,0.547,0.020171,0.105028,0.01247
2023-12-12 17:44:37,truck,0.547,0.020171,0.105028,0.01247
2023-12-12 17:44:37,motorcycle,0.477,0.020171,0.105028,0.01247
2023-12-12 17:44:37,truck,0.246,0.020171,0.105028,0.01247
2023-12-12 17:44:37,person,0.184,0.020171,0.105028,0.01247
2023-12-12 17:44:37,person,0.168,0.020171,0.105028,0.01247
2023-12-12 17:44:37,person,0.156,0.020171,0.105028,0.01247
2023-12-12 17:44:37,motorcycle,0.613,0.024264,0.080654,0.028638
2023-12-12 17:44:37,motorcycle,0.594,0.024264,0.080654,0.028638
2023-12-12 17:44:37,motorcycle,0.523,0.024264,0.080654,0.028638
2023-12-12 17:44:37,truck,0.5,0.024264,0.080654,0.028638
2023-12-12 17:44:37,truck,0.262,0.024264,0.080654,0.028638
2023-12-12 17:44:37,person,0.156,0.024264,0.080654,0.028638
2023-12-12 17:44:38,truck,0.5,0.029903,0.104115,0.013195
2023-12-12 17:44:38,motorcycle,0.5,0.029903,0.104115,0.013195
2023-12-12 17:44:38,motorcycle,0.477,0.029903,0.104115,0.013195
2023-12-12 17:44:38,motorcycle,0.43,0.029903,0.104115,0.013195
2023-12-12 17:44:38,person,0.156,0.029903,0.104115,0.013195
2023-12-12 17:44:38,motorcycle,0.547,0.030197,0.101785,0.004926
2023-12-12 17:44:38,motorcycle,0.406,0.030197,0.101785,0.004926
2023-12-12 17:44:38,truck,0.406,0.030197,0.101785,0.004926
2023-12-12 17:44:38,person,0.156,0.030197,0.101785,0.004926
2023-12-12 17:44:38,motorcycle,0.5,0.028084,0.112152,0.001396
2023-12-12 17:44:38,motorcycle,0.453,0.028084,0.112152,0.001396
2023-12-12 17:44:38,truck,0.43,0.028084,0.112152,0.001396
2023-12-12 17:44:38,motorcycle,0.32,0.028084,0.112152,0.001396
2023-12-12 17:44:38,motorcycle,0.453,0.018337,0.097056,0.01748
2023-12-12 17:44:38,truck,0.406,0.018337,0.097056,0.01748
2023-12-12 17:44:38,motorcycle,0.363,0.018337,0.097056,0.01748
2023-12-12 17:44:38,motorcycle,0.246,0.018337,0.097056,0.01748
2023-12-12 17:44:38,person,0.156,0.018337,0.097056,0.01748
2023-12-12 17:44:38,truck,0.43,0.0178,0.084996,0.006004
2023-12-12 17:44:38,truck,0.344,0.0178,0.084996,0.006004
2023-12-12 17:44:38,person,0.32,0.0178,0.084996,0.006004
2023-12-12 17:44:38,person,0.156,0.0178,0.084996,0.006004
2023-12-12 17:44:38,person,0.156,0.0178,0.084996,0.006004
2023-12-12 17:44:38,truck,0.156,0.0178,0.084996,0.006004
2023-12-12 17:44:38,truck,0.406,0.030898,0.108241,0.017166
2023-12-12 17:44:38,truck,0.32,0.030898,0.108241,0.017166
2023-12-12 17:44:38,person,0.211,0.030898,0.108241,0.017166
2023-12-12 17:44:38,person,0.168,0.030898,0.108241,0.017166
2023-12-12 17:44:38,truck,0.168,0.030898,0.108241,0.017166
2023-12-12 17:44:38,person,0.156,0.030898,0.108241,0.017166
2023-12-12 17:44:38,truck,0.406,0.02054,0.113225,0.012444
2023-12-12 17:44:38,truck,0.32,0.02054,0.113225,0.012444
2023-12-12 17:44:38,person,0.199,0.02054,0.113225,0.012444
2023-12-12 17:44:38,truck,0.168,0.02054,0.113225,0.012444
2023-12-12 17:44:39,truck,0.406,0.01662,0.090661,0.019635
2023-12-12 17:44:39,truck,0.43,0.026539,0.103767,0.004733
2023-12-12 17:44:39,truck,0.246,0.026539,0.103767,0.004733
2023-12-12 17:44:39,truck,0.406,0.024668,0.142683,0.007468
2023-12-12 17:44:39,truck,0.547,0.027563,0.078352,0.000732
2023-12-12 17:44:39,person,0.156,0.027563,0.078352,0.000732
2023-12-12 17:44:39,truck,0.547,0.017719,0.085809,0.005372
2023-12-12 17:44:39,truck,0.301,0.017719,0.085809,0.005372
2023-12-12 17:44:39,truck,0.523,0.054822,0.089062,0.006386
2023-12-12 17:44:39,truck,0.301,0.054822,0.089062,0.006386
2023-12-12 17:44:39,truck,0.594,0.018272,0.08715,0.002559
2023-12-12 17:44:39,truck,0.301,0.018272,0.08715,0.002559
2023-12-12 17:44:39,truck,0.184,0.018272,0.08715,0.002559
2023-12-12 17:44:40,truck,0.656,0.025085,0.111584,0.008212
2023-12-12 17:44:40,truck,0.301,0.025085,0.111584,0.008212
2023-12-12 17:44:40,truck,0.156,0.025085,0.111584,0.008212
2023-12-12 17:44:40,truck,0.637,0.023357,0.087092,0.006332
2023-12-12 17:44:40,truck,0.281,0.023357,0.087092,0.006332
2023-12-12 17:44:40,truck,0.656,0.013492,0.079981,0.002085
2023-12-12 17:44:40,truck,0.246,0.013492,0.079981,0.002085
2023-12-12 17:44:40,truck,0.656,0.025449,0.096431,0.002913
2023-12-12 17:44:40,truck,0.281,0.025449,0.096431,0.002913
2023-12-12 17:44:40,truck,0.57,0.018108,0.099416,0.015896
2023-12-12 17:44:40,motorcycle,0.246,0.018108,0.099416,0.015896
2023-12-12 17:44:40,motorcycle,0.211,0.018108,0.099416,0.015896
2023-12-12 17:44:40,motorcycle,0.168,0.018108,0.099416,0.015896
2023-12-12 17:44:40,truck,0.594,0.021597,0.087408,0.020332
2023-12-12 17:44:40,motorcycle,0.43,0.021597,0.087408,0.020332
2023-12-12 17:44:40,truck,0.301,0.021597,0.087408,0.020332
2023-12-12 17:44:40,person,0.156,0.021597,0.087408,0.020332
2023-12-12 17:44:40,person,0.156,0.021597,0.087408,0.020332
2023-12-12 17:44:40,truck,0.613,0.025448,0.085869,0.005728
2023-12-12 17:44:40,motorcycle,0.477,0.025448,0.085869,0.005728
2023-12-12 17:44:40,truck,0.281,0.025448,0.085869,0.005728
2023-12-12 17:44:40,person,0.156,0.025448,0.085869,0.005728
2023-12-12 17:44:40,truck,0.613,0.023601,0.094462,0.00402
2023-12-12 17:44:40,motorcycle,0.453,0.023601,0.094462,0.00402
2023-12-12 17:44:40,truck,0.32,0.023601,0.094462,0.00402
2023-12-12 17:44:41,truck,0.57,0.020154,0.113742,0.010868
2023-12-12 17:44:41,motorcycle,0.453,0.020154,0.113742,0.010868
2023-12-12 17:44:41,truck,0.363,0.020154,0.113742,0.010868
2023-12-12 17:44:41,person,0.168,0.020154,0.113742,0.010868
2023-12-12 17:44:41,person,0.156,0.020154,0.113742,0.010868
2023-12-12 17:44:41,truck,0.594,0.018985,0.086018,0.002533
2023-12-12 17:44:41,motorcycle,0.43,0.018985,0.086018,0.002533
2023-12-12 17:44:41,truck,0.32,0.018985,0.086018,0.002533
2023-12-12 17:44:41,person,0.156,0.018985,0.086018,0.002533
2023-12-12 17:44:41,truck,0.5,0.023407,0.112997,0.007653
2023-12-12 17:44:41,motorcycle,0.453,0.023407,0.112997,0.007653
2023-12-12 17:44:41,truck,0.344,0.023407,0.112997,0.007653
2023-12-12 17:44:41,person,0.168,0.023407,0.112997,0.007653
2023-12-12 17:44:41,person,0.156,0.023407,0.112997,0.007653
2023-12-12 17:44:41,truck,0.547,0.024841,0.085923,0.003453
2023-12-12 17:44:41,motorcycle,0.477,0.024841,0.085923,0.003453
2023-12-12 17:44:41,truck,0.246,0.024841,0.085923,0.003453
2023-12-12 17:44:41,person,0.168,0.024841,0.085923,0.003453
2023-12-12 17:44:41,truck,0.523,0.020719,0.104544,0.010017
2023-12-12 17:44:41,motorcycle,0.477,0.020719,0.104544,0.010017
2023-12-12 17:44:41,truck,0.301,0.020719,0.104544,0.010017
2023-12-12 17:44:41,person,0.168,0.020719,0.104544,0.010017
2023-12-12 17:44:41,person,0.156,0.020719,0.104544,0.010017
2023-12-12 17:44:41,truck,0.523,0.029799,0.087128,0.004623
2023-12-12 17:44:41,motorcycle,0.5,0.029799,0.087128,0.004623
2023-12-12 17:44:41,truck,0.344,0.029799,0.087128,0.004623
2023-12-12 17:44:41,truck,0.523,0.026585,0.083089,0.004286
2023-12-12 17:44:41,motorcycle,0.477,0.026585,0.083089,0.004286
2023-12-12 17:44:41,truck,0.387,0.026585,0.083089,0.004286
2023-12-12 17:44:41,truck,0.5,0.027719,0.096374,0.012679
2023-12-12 17:44:41,motorcycle,0.5,0.027719,0.096374,0.012679
2023-12-12 17:44:41,person,0.156,0.027719,0.096374,0.012679
2023-12-12 17:44:41,person,0.156,0.027719,0.096374,0.012679
2023-12-12 17:44:42,motorcycle,0.547,0.014191,0.087998,0.01029
2023-12-12 17:44:42,truck,0.477,0.014191,0.087998,0.01029
2023-12-12 17:44:42,truck,0.301,0.014191,0.087998,0.01029
2023-12-12 17:44:42,motorcycle,0.523,0.022931,0.083649,0.012556
2023-12-12 17:44:42,truck,0.5,0.022931,0.083649,0.012556
2023-12-12 17:44:42,truck,0.301,0.022931,0.083649,0.012556
2023-12-12 17:44:42,person,0.168,0.022931,0.083649,0.012556
2023-12-12 17:44:42,person,0.156,0.022931,0.083649,0.012556
2023-12-12 17:44:42,motorcycle,0.613,0.029031,0.083515,0.013032
2023-12-12 17:44:42,truck,0.477,0.029031,0.083515,0.013032
2023-12-12 17:44:42,truck,0.363,0.029031,0.083515,0.013032
2023-12-12 17:44:42,person,0.156,0.029031,0.083515,0.013032
2023-12-12 17:44:42,person,0.156,0.029031,0.083515,0.013032
2023-12-12 17:44:42,motorcycle,0.57,0.019654,0.089563,0.013951
2023-12-12 17:44:42,truck,0.547,0.019654,0.089563,0.013951
2023-12-12 17:44:42,person,0.168,0.019654,0.089563,0.013951
2023-12-12 17:44:42,person,0.156,0.019654,0.089563,0.013951
2023-12-12 17:44:42,person,0.156,0.019654,0.089563,0.013951
2023-12-12 17:44:42,motorcycle,0.594,0.024322,0.100104,0.013076
2023-12-12 17:44:42,truck,0.547,0.024322,0.100104,0.013076
2023-12-12 17:44:42,truck,0.344,0.024322,0.100104,0.013076
2023-12-12 17:44:42,person,0.168,0.024322,0.100104,0.013076
2023-12-12 17:44:42,person,0.156,0.024322,0.100104,0.013076
2023-12-12 17:44:42,motorcycle,0.594,0.023376,0.09154,0.005029
2023-12-12 17:44:42,truck,0.547,0.023376,0.09154,0.005029
2023-12-12 17:44:42,motorcycle,0.547,0.019682,0.094998,0.008092
2023-12-12 17:44:42,truck,0.5,0.019682,0.094998,0.008092
2023-12-12 17:44:42,person,0.156,0.019682,0.094998,0.008092
2023-12-12 17:44:43,motorcycle,0.523,0.034513,0.092072,0.020624
2023-12-12 17:44:43,truck,0.5,0.034513,0.092072,0.020624
2023-12-12 17:44:43,person,0.156,0.034513,0.092072,0.020624
2023-12-12 17:44:43,truck,0.5,0.054609,0.10583,0.020271
2023-12-12 17:44:43,person,0.477,0.054609,0.10583,0.020271
2023-12-12 17:44:43,person,0.168,0.054609,0.10583,0.020271
2023-12-12 17:44:43,person,0.156,0.054609,0.10583,0.020271
2023-12-12 17:44:43,person,0.156,0.054609,0.10583,0.020271
2023-12-12 17:44:43,truck,0.477,0.034075,0.100852,0.001557
2023-12-12 17:44:43,motorcycle,0.453,0.034075,0.100852,0.001557
2023-12-12 17:44:43,person,0.156,0.034075,0.100852,0.001557
2023-12-12 17:44:43,person,0.156,0.034075,0.100852,0.001557
2023-12-12 17:44:43,truck,0.477,0.02032,0.101928,0.008477
2023-12-12 17:44:43,motorcycle,0.477,0.02032,0.101928,0.008477
2023-12-12 17:44:43,person,0.168,0.02032,0.101928,0.008477
2023-12-12 17:44:43,person,0.168,0.02032,0.101928,0.008477
2023-12-12 17:44:43,person,0.156,0.02032,0.101928,0.008477
2023-12-12 17:44:43,truck,0.5,0.0241,0.08495,0.002457
2023-12-12 17:44:43,motorcycle,0.477,0.0241,0.08495,0.002457
2023-12-12 17:44:43,truck,0.281,0.0241,0.08495,0.002457
2023-12-12 17:44:43,person,0.156,0.0241,0.08495,0.002457
2023-12-12 17:44:43,motorcycle,0.5,0.02123,0.08835,0.002819
2023-12-12 17:44:43,truck,0.5,0.02123,0.08835,0.002819
2023-12-12 17:44:43,person,0.156,0.02123,0.08835,0.002819
2023-12-12 17:44:43,motorcycle,0.523,0.021442,0.079039,0.006333
2023-12-12 17:44:43,truck,0.477,0.021442,0.079039,0.006333
2023-12-12 17:44:43,person,0.168,0.021442,0.079039,0.006333
2023-12-12 17:44:43,person,0.168,0.021442,0.079039,0.006333
2023-12-12 17:44:43,truck,0.5,0.023796,0.086764,0.008749
2023-12-12 17:44:43,motorcycle,0.5,0.023796,0.086764,0.008749
2023-12-12 17:44:43,truck,0.406,0.023796,0.086764,0.008749
2023-12-12 17:44:43,person,0.156,0.023796,0.086764,0.008749
2023-12-12 17:44:43,person,0.156,0.023796,0.086764,0.008749
2023-12-12 17:44:44,motorcycle,0.523,0.018448,0.096574,0.005214
2023-12-12 17:44:44,truck,0.5,0.018448,0.096574,0.005214
2023-12-12 17:44:44,truck,0.387,0.018448,0.096574,0.005214
2023-12-12 17:44:44,person,0.156,0.018448,0.096574,0.005214
2023-12-12 17:44:44,person,0.156,0.018448,0.096574,0.005214
2023-12-12 17:44:44,motorcycle,0.477,0.024702,0.087526,0.013381
2023-12-12 17:44:44,truck,0.477,0.024702,0.087526,0.013381
2023-12-12 17:44:44,truck,0.453,0.024702,0.087526,0.013381
2023-12-12 17:44:44,person,0.156,0.024702,0.087526,0.013381
2023-12-12 17:44:44,person,0.156,0.024702,0.087526,0.013381
2023-12-12 17:44:44,motorcycle,0.57,0.022238,0.102456,0.009926
2023-12-12 17:44:44,motorcycle,0.5,0.022238,0.102456,0.009926
2023-12-12 17:44:44,truck,0.5,0.022238,0.102456,0.009926
2023-12-12 17:44:44,truck,0.477,0.022238,0.102456,0.009926
2023-12-12 17:44:44,person,0.168,0.022238,0.102456,0.009926
2023-12-12 17:44:44,person,0.168,0.022238,0.102456,0.009926
2023-12-12 17:44:44,person,0.156,0.022238,0.102456,0.009926
2023-12-12 17:44:44,truck,0.477,0.013524,0.088955,0.006251
2023-12-12 17:44:44,person,0.453,0.013524,0.088955,0.006251
2023-12-12 17:44:44,truck,0.406,0.013524,0.088955,0.006251
2023-12-12 17:44:44,person,0.184,0.013524,0.088955,0.006251
2023-12-12 17:44:44,person,0.184,0.013524,0.088955,0.006251
2023-12-12 17:44:44,person,0.477,0.016127,0.076716,0.012774
2023-12-12 17:44:44,truck,0.453,0.016127,0.076716,0.012774
2023-12-12 17:44:44,motorcycle,0.43,0.016127,0.076716,0.012774
2023-12-12 17:44:44,truck,0.43,0.016127,0.076716,0.012774
2023-12-12 17:44:44,person,0.156,0.016127,0.076716,0.012774
2023-12-12 17:44:44,person,0.156,0.016127,0.076716,0.012774
2023-12-12 17:44:44,person,0.156,0.016127,0.076716,0.012774
2023-12-12 17:44:44,truck,0.156,0.016127,0.076716,0.012774
2023-12-12 17:44:44,person,0.5,0.024011,0.076126,0.00082
2023-12-12 17:44:44,truck,0.477,0.024011,0.076126,0.00082
2023-12-12 17:44:44,truck,0.453,0.024011,0.076126,0.00082
2023-12-12 17:44:44,truck,0.344,0.024011,0.076126,0.00082
2023-12-12 17:44:44,person,0.156,0.024011,0.076126,0.00082
2023-12-12 17:44:44,person,0.156,0.024011,0.076126,0.00082
2023-12-12 17:44:44,truck,0.523,0.017778,0.081286,0.013442
2023-12-12 17:44:44,person,0.5,0.017778,0.081286,0.013442
2023-12-12 17:44:44,truck,0.453,0.017778,0.081286,0.013442
2023-12-12 17:44:44,motorcycle,0.281,0.017778,0.081286,0.013442
2023-12-12 17:44:44,person,0.184,0.017778,0.081286,0.013442
2023-12-12 17:44:44,person,0.156,0.017778,0.081286,0.013442
2023-12-12 17:44:44,person,0.156,0.017778,0.081286,0.013442
2023-12-12 17:44:44,person,0.156,0.017778,0.081286,0.013442
2023-12-12 17:44:44,truck,0.57,0.018658,0.104831,0.010646
2023-12-12 17:44:44,truck,0.57,0.018658,0.104831,0.010646
2023-12-12 17:44:44,person,0.547,0.018658,0.104831,0.010646
2023-12-12 17:44:44,truck,0.344,0.018658,0.104831,0.010646
2023-12-12 17:44:44,truck,0.246,0.018658,0.104831,0.010646
2023-12-12 17:44:44,person,0.156,0.018658,0.104831,0.010646
2023-12-12 17:44:45,person,0.57,0.019361,0.096065,0.025863
2023-12-12 17:44:45,truck,0.547,0.019361,0.096065,0.025863
2023-12-12 17:44:45,truck,0.547,0.019361,0.096065,0.025863
2023-12-12 17:44:45,truck,0.363,0.019361,0.096065,0.025863
2023-12-12 17:44:45,truck,0.184,0.019361,0.096065,0.025863
2023-12-12 17:44:45,person,0.156,0.019361,0.096065,0.025863
2023-12-12 17:44:45,person,0.156,0.019361,0.096065,0.025863
2023-12-12 17:44:45,person,0.57,0.022405,0.111997,0.006624
2023-12-12 17:44:45,truck,0.523,0.022405,0.111997,0.006624
2023-12-12 17:44:45,truck,0.523,0.022405,0.111997,0.006624
2023-12-12 17:44:45,truck,0.344,0.022405,0.111997,0.006624
2023-12-12 17:44:45,truck,0.211,0.022405,0.111997,0.006624
2023-12-12 17:44:45,truck,0.594,0.028052,0.08314,0.009347
2023-12-12 17:44:45,person,0.57,0.028052,0.08314,0.009347
2023-12-12 17:44:45,truck,0.547,0.028052,0.08314,0.009347
2023-12-12 17:44:45,truck,0.344,0.028052,0.08314,0.009347
2023-12-12 17:44:45,truck,0.184,0.028052,0.08314,0.009347
2023-12-12 17:44:45,person,0.156,0.028052,0.08314,0.009347
2023-12-12 17:44:45,truck,0.594,0.028791,0.083048,0.002138
2023-12-12 17:44:45,person,0.594,0.028791,0.083048,0.002138
2023-12-12 17:44:45,truck,0.57,0.028791,0.083048,0.002138
2023-12-12 17:44:45,truck,0.32,0.028791,0.083048,0.002138
2023-12-12 17:44:45,truck,0.199,0.028791,0.083048,0.002138
2023-12-12 17:44:45,person,0.156,0.028791,0.083048,0.002138
2023-12-12 17:44:45,person,0.156,0.028791,0.083048,0.002138
2023-12-12 17:44:45,person,0.594,0.023139,0.086905,0.034277
2023-12-12 17:44:45,truck,0.547,0.023139,0.086905,0.034277
2023-12-12 17:44:45,truck,0.523,0.023139,0.086905,0.034277
2023-12-12 17:44:45,truck,0.301,0.023139,0.086905,0.034277
2023-12-12 17:44:45,truck,0.211,0.023139,0.086905,0.034277
2023-12-12 17:44:45,person,0.156,0.023139,0.086905,0.034277
2023-12-12 17:44:45,person,0.594,0.024282,0.099467,0.004529
2023-12-12 17:44:45,truck,0.57,0.024282,0.099467,0.004529
2023-12-12 17:44:45,truck,0.523,0.024282,0.099467,0.004529
2023-12-12 17:44:45,truck,0.32,0.024282,0.099467,0.004529
2023-12-12 17:44:45,truck,0.211,0.024282,0.099467,0.004529
2023-12-12 17:44:45,person,0.156,0.024282,0.099467,0.004529
2023-12-12 17:44:45,truck,0.57,0.016522,0.080996,0.014705
2023-12-12 17:44:45,person,0.57,0.016522,0.080996,0.014705
2023-12-12 17:44:45,truck,0.5,0.016522,0.080996,0.014705
2023-12-12 17:44:45,truck,0.344,0.016522,0.080996,0.014705
2023-12-12 17:44:45,truck,0.199,0.016522,0.080996,0.014705
2023-12-12 17:44:45,person,0.156,0.016522,0.080996,0.014705
2023-12-12 17:44:45,person,0.156,0.016522,0.080996,0.014705
2023-12-12 17:44:46,truck,0.594,0.023512,0.081314,0.012189
2023-12-12 17:44:46,person,0.594,0.023512,0.081314,0.012189
2023-12-12 17:44:46,truck,0.5,0.023512,0.081314,0.012189
2023-12-12 17:44:46,truck,0.32,0.023512,0.081314,0.012189
2023-12-12 17:44:46,person,0.168,0.023512,0.081314,0.012189
2023-12-12 17:44:46,person,0.156,0.023512,0.081314,0.012189
2023-12-12 17:44:46,truck,0.156,0.023512,0.081314,0.012189
2023-12-12 17:44:46,truck,0.57,0.027891,0.090908,0.01241
2023-12-12 17:44:46,person,0.57,0.027891,0.090908,0.01241
2023-12-12 17:44:46,truck,0.523,0.027891,0.090908,0.01241
2023-12-12 17:44:46,truck,0.301,0.027891,0.090908,0.01241
2023-12-12 17:44:46,person,0.594,0.019969,0.086707,0.006779
2023-12-12 17:44:46,truck,0.523,0.019969,0.086707,0.006779
2023-12-12 17:44:46,truck,0.523,0.019969,0.086707,0.006779
2023-12-12 17:44:46,truck,0.301,0.019969,0.086707,0.006779
2023-12-12 17:44:46,truck,0.613,0.014595,0.087887,0.014249
2023-12-12 17:44:46,person,0.594,0.014595,0.087887,0.014249
2023-12-12 17:44:46,truck,0.57,0.014595,0.087887,0.014249
2023-12-12 17:44:46,truck,0.344,0.014595,0.087887,0.014249
2023-12-12 17:44:46,person,0.156,0.014595,0.087887,0.014249
2023-12-12 17:44:46,truck,0.613,0.018354,0.086638,0.016942
2023-12-12 17:44:46,person,0.57,0.018354,0.086638,0.016942
2023-12-12 17:44:46,truck,0.523,0.018354,0.086638,0.016942
2023-12-12 17:44:46,truck,0.344,0.018354,0.086638,0.016942
2023-12-12 17:44:46,truck,0.613,0.031379,0.108942,0.006811
2023-12-12 17:44:46,person,0.594,0.031379,0.108942,0.006811
2023-12-12 17:44:46,truck,0.523,0.031379,0.108942,0.006811
2023-12-12 17:44:46,truck,0.32,0.031379,0.108942,0.006811
2023-12-12 17:44:46,person,0.156,0.031379,0.108942,0.006811
2023-12-12 17:44:46,truck,0.594,0.024622,0.110595,0.012275
2023-12-12 17:44:46,person,0.594,0.024622,0.110595,0.012275
2023-12-12 17:44:46,truck,0.5,0.024622,0.110595,0.012275
2023-12-12 17:44:46,truck,0.32,0.024622,0.110595,0.012275
2023-12-12 17:44:46,truck,0.156,0.024622,0.110595,0.012275
2023-12-12 17:44:46,person,0.156,0.024622,0.110595,0.012275
2023-12-12 17:44:46,truck,0.656,0.027068,0.101813,0.015391
2023-12-12 17:44:46,person,0.594,0.027068,0.101813,0.015391
2023-12-12 17:44:46,truck,0.523,0.027068,0.101813,0.015391
2023-12-12 17:44:46,truck,0.344,0.027068,0.101813,0.015391
2023-12-12 17:44:46,person,0.156,0.027068,0.101813,0.015391
2023-12-12 17:44:47,truck,0.637,0.028456,0.107298,0.017081
2023-12-12 17:44:47,person,0.594,0.028456,0.107298,0.017081
2023-12-12 17:44:47,truck,0.547,0.028456,0.107298,0.017081
2023-12-12 17:44:47,truck,0.344,0.028456,0.107298,0.017081
2023-12-12 17:44:47,truck,0.168,0.028456,0.107298,0.017081
2023-12-12 17:44:47,person,0.156,0.028456,0.107298,0.017081
2023-12-12 17:44:47,truck,0.57,0.022511,0.098942,0.017121
2023-12-12 17:44:47,person,0.57,0.022511,0.098942,0.017121
2023-12-12 17:44:47,truck,0.477,0.022511,0.098942,0.017121
2023-12-12 17:44:47,truck,0.301,0.022511,0.098942,0.017121
2023-12-12 17:44:47,truck,0.199,0.022511,0.098942,0.017121
2023-12-12 17:44:47,person,0.156,0.022511,0.098942,0.017121
2023-12-12 17:44:47,truck,0.613,0.022663,0.102028,0.012244
2023-12-12 17:44:47,truck,0.547,0.022663,0.102028,0.012244
2023-12-12 17:44:47,person,0.547,0.022663,0.102028,0.012244
2023-12-12 17:44:47,truck,0.32,0.022663,0.102028,0.012244
2023-12-12 17:44:47,truck,0.199,0.022663,0.102028,0.012244
2023-12-12 17:44:47,person,0.156,0.022663,0.102028,0.012244
2023-12-12 17:44:47,truck,0.656,0.017071,0.100469,0.008111
2023-12-12 17:44:47,person,0.57,0.017071,0.100469,0.008111
2023-12-12 17:44:47,truck,0.5,0.017071,0.100469,0.008111
2023-12-12 17:44:47,truck,0.281,0.017071,0.100469,0.008111
2023-12-12 17:44:47,truck,0.199,0.017071,0.100469,0.008111
2023-12-12 17:44:47,truck,0.594,0.017035,0.080699,0.018
2023-12-12 17:44:47,person,0.547,0.017035,0.080699,0.018
2023-12-12 17:44:47,truck,0.523,0.017035,0.080699,0.018
2023-12-12 17:44:47,truck,0.301,0.017035,0.080699,0.018
2023-12-12 17:44:47,truck,0.184,0.017035,0.080699,0.018
2023-12-12 17:44:47,person,0.156,0.017035,0.080699,0.018
2023-12-12 17:44:47,truck,0.68,0.019067,0.086009,0.013619
2023-12-12 17:44:47,person,0.594,0.019067,0.086009,0.013619
2023-12-12 17:44:47,truck,0.547,0.019067,0.086009,0.013619
2023-12-12 17:44:47,truck,0.363,0.019067,0.086009,0.013619
2023-12-12 17:44:47,person,0.168,0.019067,0.086009,0.013619
2023-12-12 17:44:47,truck,0.156,0.019067,0.086009,0.013619
2023-12-12 17:44:47,truck,0.656,0.020172,0.085806,0.033048
2023-12-12 17:44:47,person,0.594,0.020172,0.085806,0.033048
2023-12-12 17:44:47,truck,0.547,0.020172,0.085806,0.033048
2023-12-12 17:44:47,truck,0.344,0.020172,0.085806,0.033048
2023-12-12 17:44:47,person,0.23,0.020172,0.085806,0.033048
2023-12-12 17:44:47,truck,0.168,0.020172,0.085806,0.033048
2023-12-12 17:44:48,truck,0.57,0.027788,0.082934,0.008321
2023-12-12 17:44:48,person,0.57,0.027788,0.082934,0.008321
2023-12-12 17:44:48,truck,0.5,0.027788,0.082934,0.008321
2023-12-12 17:44:48,person,0.156,0.027788,0.082934,0.008321
2023-12-12 17:44:48,truck,0.594,0.023333,0.097148,0.005551
2023-12-12 17:44:48,person,0.594,0.023333,0.097148,0.005551
2023-12-12 17:44:48,truck,0.5,0.023333,0.097148,0.005551
2023-12-12 17:44:48,truck,0.613,0.023724,0.110142,0.016133
2023-12-12 17:44:48,person,0.57,0.023724,0.110142,0.016133
2023-12-12 17:44:48,person,0.156,0.023724,0.110142,0.016133
2023-12-12 17:44:48,person,0.156,0.023724,0.110142,0.016133
2023-12-12 17:44:48,person,0.594,0.032177,0.109555,0.005122
